DB 0 MOTIF	POL005.1	DPE
 -60.5	0	2
 -59.5	0	2
 -58.5	0	0
 -57.5	0	3
 -56.5	0	2
 -55.5	0	2
 -54.5	0	3.33333
 -53.5	0	0
 -52.5	0	4
 -51.5	0	0.5
 -50.5	0	2
 -49.5	0	3
 -48.5	0	0.333333
 -47.5	0	2
 -46.5	0	2
 -45.5	0	1.5
 -44.5	0	4
 -43.5	0	0
 -42.5	0	3.5
 -41.5	0	1
 -40.5	0.333333	3
 -39.5	0	2
 -38.5	0	1
 -37.5	0	1
 -36.5	0	1.25
 -35.5	0	5
 -34.5	0	2
 -33.5	0	0
 -32.5	0	1
 -31.5	0	2.2
 -30.5	0	2
 -29.5	0	3
 -28.5	0	1.5
 -27.5	0	3
 -26.5	0	2
 -25.5	0	0
 -24.5	0	3
 -23.5	0	3.33333
 -22.5	0	4
 -21.5	0	0
 -20.5	0	1
 -19.5	0	3.5
 -18.5	0	4
 -17.5	0	3
 -16.5	0	2
 -15.5	0	2.25
 -14.5	0	1.33333
 -13.5	0	1
 -12.5	0	4
 -11.5	0	3.5
 -10.5	0	2.07692
  -9.5	0	3
  -8.5	0	2
  -7.5	0	2
  -6.5	0	5.5
  -5.5	0	3
  -4.5	0	2
  -3.5	1	0.5
  -2.5	0	1
  -1.5	0	2
  -0.5	0	1
   0.5	0	2.5
   1.5	0	6
   2.5	0	3
   3.5	0	2
   4.5	0	1.2
   5.5	1	2
   6.5	0	1
   7.5	0	3
   8.5	0	1
   9.5	0	2
  10.5	0	0
  11.5	0	3
  12.5	0	6.2
  13.5	0	3
  14.5	1	5
  15.5	0	2
  16.5	0	1.33333
  17.5	0	0
  18.5	0	2
  19.5	0	5
  20.5	1	2
  21.5	0	0
  22.5	0	4
  23.5	0	3
  24.5	0	2
  25.5	0	1
  26.5	0	2
  27.5	0	1.07692
  28.5	0	1
  29.5	0	6
  30.5	0	2
  31.5	0	1
  32.5	0	3.5
  33.5	0	6
  34.5	1	1.75
  35.5	0	1.5
  36.5	0	5.25
  37.5	1	0
  38.5	0	3
  39.5	0	2.58333
  40.5	0	4
  41.5	2	2.5
  42.5	0	5.5
  43.5	0	5.5
  44.5	0	1
  45.5	0	3
  46.5	0	0
  47.5	1	3
  48.5	0	0.25
  49.5	0	1.5
  50.5	0	4
  51.5	0	2.7
  52.5	1	1.33333
  53.5	0	2
  54.5	0	3
  55.5	0	3.5
  56.5	0	2.5
  57.5	0	0
  58.5	0	2.5
  59.5	0	3
  60.5	0	3
  61.5	0	6
  62.5	0	3
  63.5	0	3
  64.5	1	5
  65.5	1	0.5
  66.5	0	1.57692
  67.5	0	2
  68.5	0	5.5
  69.5	0	2.33333
  70.5	0	1.5
  71.5	0	2.5
  72.5	0	2
  73.5	0	0.5
  74.5	0	2
  75.5	0	3.5
  76.5	0	6
  77.5	0	3.75
  78.5	0	7
  79.5	0	2.5
  80.5	0	2
  81.5	0	2.25
  82.5	0	1.33333
  83.5	0	2.5
  84.5	0	3
  85.5	0	1
  86.5	0	6.33333
  87.5	0	6.5
  88.5	0	3
  89.5	0	2
  90.5	0	3
  91.5	1	5.5
  92.5	0	2
  93.5	0	1.83333
  94.5	0	4
  95.5	1	2
  96.5	0	2.66667
  97.5	0	0
  98.5	0	1.5
  99.5	0	4
 100.5	1	4
 101.5	0	2.5
 102.5	0	2.33333
 103.5	0	3
 104.5	0	0.410256
 105.5	0	6
 106.5	0	3
 107.5	0	4
 108.5	1.2	2.33333
 109.5	0	3
 110.5	0	1.5
 111.5	0	7.5
 112.5	0	3
 113.5	0	6
 114.5	0	2
 115.5	0	6
 116.5	1	5
 117.5	0	1
 118.5	0	2.5
 119.5	0	1
 120.5	0	3.66667
 121.5	0	2.83333
 122.5	0	5
 123.5	1	3
 124.5	0	3
 125.5	0	1
 126.5	0	8
 127.5	0	2.5
 128.5	0	1
 129.5	0	2.5
 130.5	0	5
 131.5	0	2
 132.5	0	0.5
 133.5	0	6
 134.5	0	7
 135.5	0	2
 136.5	0	2
 137.5	0	4.5
 138.5	0	4
 139.5	0	5
 140.5	0	1
 141.5	0	5
 142.5	0	3.07692
 143.5	0	3
 144.5	1	2.33333
 145.5	1	3.5
 146.5	0	2.5
 147.5	0	2.33333
 148.5	0	2
 149.5	0	6
 150.5	1	3
 151.5	0	4
 152.5	0	1
 153.5	0	5
 154.5	0	6.83333
 155.5	0	1
 156.5	0	2
 157.5	0	2
 158.5	0	4
 159.5	0	5
 160.5	0	1.5
 161.5	0	2
 162.5	0	2
 163.5	0	4
 164.5	0	2.5
 165.5	0	0.5
 166.5	0.333333	6.33333
 167.5	0	2.5
 168.5	0	7.5
 169.5	0	4
 170.5	0	1
 171.5	0	5
 172.5	0	3.75
 173.5	0	3.5
 174.5	0	7.5
 175.5	0	5
 176.5	0	0
 177.5	0	8
 178.5	0	4.5
 179.5	1	4.5
 180.5	0	4.07692
 181.5	0	4
 182.5	0	5
 183.5	0	3
 184.5	0	4.5
 185.5	2	9.66667
 186.5	0	0.333333
 187.5	1	2
 188.5	0	2
 189.5	1	6.5
 190.5	0	3.5
 191.5	0	6
 192.5	0	1
 193.5	0	2
 194.5	0	5.5
 195.5	0	6.25
 196.5	0	4.5
 197.5	0	7
 198.5	0	5
 199.5	0	5.5
 200.5	0	1
 201.5	0	7.33333
 202.5	0	3.5
 203.5	2	2.5
 204.5	1	6.83333
 205.5	0	7
 206.5	0	1
 207.5	0	3.5
 208.5	0	6
 209.5	1	0
 210.5	0	7.5
 211.5	0.2	2
 212.5	0	4
 213.5	0	3
 214.5	1	6
 215.5	1	4
 216.5	0	4
 217.5	1	4
 218.5	0	2
 219.5	0	2.33333
 220.5	2	5.33333
 221.5	0	1.5
 222.5	0	3.33333
 223.5	0	4
 224.5	0.5	5
 225.5	0	6.33333
 226.5	0	1
 227.5	0	4
 228.5	1	3.5
 229.5	0	7
 230.5	0	2
 231.5	0	2.5
 232.5	0	3.5
 233.5	0	5
 234.5	1	5
 235.5	0	4.83333
 236.5	0	6
 237.5	0	4
 238.5	0	3.33333
 239.5	0	4.08333
 240.5	0	7.83333
 241.5	0	2.83333
 242.5	0	8
 243.5	0	3
 244.5	1	5.5
 245.5	0	5.66667
 246.5	0	8.83333
 247.5	0	5
 248.5	0	7
 249.5	0	4.33333
 250.5	0	2
 251.5	1	4
 252.5	0	4
 253.5	0	8.5
 254.5	0	5.83333
 255.5	0	4.5
 256.5	1	2.5
 257.5	0	3
 258.5	0	3.83333
 259.5	0	3
 260.5	0	10
 261.5	0	4.5
 262.5	0	2.83333
 263.5	0	3.83333
 264.5	0	3
 265.5	0	5.5
 266.5	0	1
 267.5	0.2	10
 268.5	0	10.5
 269.5	0	7
 270.5	0	6.5
 271.5	0	8.5
 272.5	0	5.83333
 273.5	0	7.5
 274.5	1	10.5
 275.5	1	0
 276.5	0	8
 277.5	0	5.33333
 278.5	0	3.5
 279.5	0	6.5
 280.5	0	9.36667
 281.5	0	6
 282.5	0	7
 283.5	0	6.33333
 284.5	2	8.5
 285.5	1	3.7
 286.5	0	5.33333
 287.5	0	8.5
 288.5	1.33333	7
 289.5	0	9.5
 290.5	0.5	6
 291.5	0	4.33333
 292.5	0	6.5
 293.5	0	6.33333
 294.5	1	7
 295.5	0	7
 296.5	0	6.5
 297.5	0	5
 298.5	0	5.33333
 299.5	0	7
 300.5	0	3.5
 301.5	0	9.25
 302.5	0	7.83333
 303.5	0	4
 304.5	0	13.0833
 305.5	0	14
 306.5	0	12.3333
 307.5	0	4.33333
 308.5	1	9.5
 309.5	0	7.5
 310.5	0	8.33333
 311.5	0	4.5
 312.5	1	8.5
 313.5	0.5	10.6667
 314.5	0	9.33333
 315.5	0	8
 316.5	0	4.33333
 317.5	0	8.83333
 318.5	0	6.66667
 319.5	0	9.33333
 320.5	0	9.7
 321.5	0	7.5
 322.5	0	7
 323.5	0	12.5
 324.5	0	10
 325.5	0	14.7833
 326.5	0	8
 327.5	0	5
 328.5	0	8
 329.5	0	6
 330.5	0	8.2
 331.5	0	6
 332.5	0	7.5
 333.5	0	6
 334.5	0	13.8333
 335.5	0	12.1667
 336.5	0	6.5
 337.5	0	7.5
 338.5	0	6.5
 339.5	1	13.5
 340.5	0	6.5
 341.5	0	12
 342.5	0	9.33333
 343.5	0	13
 344.5	0	11.1667
 345.5	0	6.5
 346.5	0	15.5
 347.5	0	4.7
 348.5	0	3
 349.5	0.333333	5.5
 350.5	1	12
 351.5	0	5.5
 352.5	0	8.5
 353.5	0	5
 354.5	0	12
 355.5	1	8.5
 356.5	0	13.8333
 357.5	0	10.4167
 358.5	0	14
 359.5	0	6.5
 360.5	1	10
 361.5	0	12
 362.5	0	10.8333
 363.5	0	13.5833
 364.5	0.5	8
 365.5	0	8
 366.5	0	11.6667
 367.5	0	11.5
 368.5	0	8
 369.5	1	8.7
 370.5	1.33333	15
 371.5	0	10.5
 372.5	0	5.53333
 373.5	1	8.5
 374.5	2	17.7
 375.5	1	6.58333
 376.5	0	13.5
 377.5	1	11.5
 378.5	1	12.5
 379.5	0	9.5
 380.5	1	12.5
 381.5	0	12
 382.5	0	6
 383.5	0	13.5
 384.5	0.5	12.3333
 385.5	1	10.8333
 386.5	1.5	8.33333
 387.5	0	14.8333
 388.5	3	11
 389.5	0	8.7
 390.5	0	17.75
 391.5	0	12
 392.5	0	11
 393.5	0	15
 394.5	0	12.8333
 395.5	0	15.3333
 396.5	1.33333	14
 397.5	0	13.3333
 398.5	2	12.8333
 399.5	1	19.8333
 400.5	0	18.5
 401.5	0.5	17.2
 402.5	1	13.25
 403.5	2	16
 404.5	0	15.6667
 405.5	1	30.8667
 406.5	1.5	18.8333
 407.5	0	30.3333
 408.5	1.5	21
 409.5	0	23.2
 410.5	0	11.8333
 411.5	0.333333	10.3333
 412.5	0	9
 413.5	0	9.83333
 414.5	0	8.58333
 415.5	0.5	7
 416.5	0	12.25
 417.5	0	10
 418.5	0	15
 419.5	0	12.6667
 420.5	0	11.5
 421.5	0	9.33333
 422.5	0	4.7
 423.5	0	6
 424.5	0	12
 425.5	0	9.83333
 426.5	1	13.75
 427.5	0	9
 428.5	0	13.0333
 429.5	0	20
 430.5	0	14.5
 431.5	0	15.8333
 432.5	1	12.7
 433.5	0.5	12.1667
 434.5	0	14
 435.5	0	15.3333
 436.5	0	14.1667
 437.5	0	13.5
 438.5	1	24.5
 439.5	1	12.3333
 440.5	0	11
 441.5	1	12
 442.5	0	10.5
 443.5	0	11
 444.5	0	19.75
 445.5	0	5
 446.5	0	8.33333
 447.5	0	18.5
 448.5	0	9.66667
 449.5	0	2
 450.5	1	13.5
 451.5	0	3
 452.5	0	3
 453.5	0	3
 454.5	0	8.5
 455.5	0	3
 456.5	0	9
 457.5	0	8
 458.5	0	1
 459.5	0	9
 460.5	0	12
 461.5	0	7.5
 462.5	0	10.5
 463.5	0	7
 464.5	0	5.25
 465.5	0	5
 466.5	0	8
 467.5	0.2	6.7
 468.5	0	5
 469.5	0	5.5
 470.5	0	5
 471.5	1	4
 472.5	0	9
 473.5	0	4.5
 474.5	0	6
 475.5	0	4
 476.5	0	7
 477.5	0	11.5
 478.5	0	8
 479.5	0	7.5
 480.5	0	8.33333
 481.5	0	10
 482.5	0	6
 483.5	0	4
 484.5	0	4.33333
 485.5	0	7
 486.5	0	1
 487.5	1	5
 488.5	2	3
 489.5	0	3
 490.5	0	6
 491.5	0	9
 492.5	1	4
 493.5	0	12
 494.5	0	5
 495.5	0	3
 496.5	1	7
 497.5	0	7
 498.5	0	7
 499.5	0	12.5
 500.5	1	4
 501.5	0	7.33333
 502.5	0	7
 503.5	0	4.5
 504.5	0	8
 505.5	0	5
 506.5	0	5.5
 507.5	0	9.5
 508.5	0	1.5
 509.5	0	5
 510.5	1	4
 511.5	0	8
 512.5	0	5
 513.5	0	11
 514.5	0	9.5
 515.5	0	6.5
 516.5	0	3
 517.5	0	8
 518.5	0	4
 519.5	0	7
 520.5	0	9
 521.5	0	8.33333
 522.5	1	3.5
 523.5	1	6.5
 524.5	0	4
 525.5	0	5
 526.5	0	3
 527.5	0	5
 528.5	0	7.5
 529.5	0	4.5
 530.5	0	5.5
 531.5	0	3.5
 532.5	0	3.5
 533.5	0	5
 534.5	0	4.5
 535.5	0	3.5
 536.5	1	9
 537.5	1	5
 538.5	0	6.5
 539.5	0	7
 540.5	0	8
 541.5	0	8
 542.5	1	5
 543.5	0	1
 544.5	0	11.5
DB 0 MOTIF	POL012.1	TATA-Box
-542.0	0	13
-541.0	1	13.5
-540.0	2	19
-539.0	0	10.125
-538.0	0.5	14.125
-537.0	0	11.325
-536.0	0	11.325
-535.0	0	13.325
-534.0	1	9.325
-533.0	0	12.325
-532.0	0	14.625
-531.0	0	10
-530.0	1	18
-529.0	0.5	5
-528.0	1	11
-527.0	0	11
-526.0	0	11
-525.0	0	11
-524.0	0	8
-523.0	0	10
-522.0	0	3
-521.0	0	5
-520.0	0	15
-519.0	0	6
-518.0	1	15
-517.0	0	13
-516.0	2	8
-515.0	0	10
-514.0	0	16
-513.0	0	16
-512.0	1	9
-511.0	0	10
-510.0	0	8
-509.0	0	14.5
-508.0	0	10.5
-507.0	0	10
-506.0	0	15
-505.0	0	14.5
-504.0	0	8
-503.0	0	12
-502.0	0	6.5
-501.0	0	16
-500.0	2	9.5
-499.0	0	11.75
-498.0	0	11
-497.0	1	11
-496.0	0	12.5
-495.0	1	6.25
-494.0	0	13
-493.0	0	11
-492.0	0	5
-491.0	0	16.25
-490.0	0	15
-489.0	1	7
-488.0	0	6.5
-487.0	0	12.25
-486.0	0	14
-485.0	0	8
-484.0	0	15
-483.0	0	11
-482.0	1	7
-481.0	0	13
-480.0	0	14
-479.0	0	8
-478.0	0	14
-477.0	0	11
-476.0	1	8.16667
-475.0	0	7
-474.0	0	6.5
-473.0	0	9
-472.0	0	11.1667
-471.0	1	4
-470.0	0	13
-469.0	0	11
-468.0	0	12.1667
-467.0	0	3.5
-466.0	1	13.5
-465.0	0	9
-464.0	1	9.66667
-463.0	0	16
-462.0	0	12
-461.0	0	6.5
-460.0	0	14.1667
-459.0	1	11
-458.0	0	9
-457.0	0	8
-456.0	1	9.66667
-455.0	0	10
-454.0	0	10
-453.0	0	11
-452.0	0	7.5
-451.0	2	13.5
-450.0	0	8
-449.0	0	12
-448.0	0	16
-447.0	1	6.5
-446.0	1	10
-445.0	0	13
-444.0	0	12
-443.0	0	14
-442.0	0	9.5
-441.0	0	15
-440.0	1	8
-439.0	0	8
-438.0	0	14
-437.0	0	11
-436.0	0	7
-435.0	0	15
-434.0	1	14
-433.0	0	14
-432.0	1	3
-431.0	0	9
-430.0	0	16
-429.0	0	6
-428.0	0	13.5
-427.0	0	7
-426.0	0	9
-425.0	0	13
-424.0	0	9
-423.0	0	8
-422.0	0	11.5
-421.0	1	14
-420.0	0	8
-419.0	0	15.5
-418.0	0	11
-417.0	0	6
-416.0	0	13
-415.0	1	2.5
-414.0	0	16.5
-413.0	0	13
-412.0	0	11
-411.0	0	7
-410.0	1	11
-409.0	1	17
-408.0	0	4
-407.0	0	14
-406.0	0	12.5
-405.0	0	7
-404.0	0	9
-403.0	1	12
-402.0	0	8
-401.0	0	10
-400.0	0	6
-399.0	0	11
-398.0	0	16
-397.0	0	7.5
-396.0	1	13.1667
-395.0	0	8.16667
-394.0	0	8.16667
-393.0	1	14.1667
-392.0	0	11.1667
-391.0	0	15.6667
-390.0	0	10
-389.0	0	8
-388.0	0	17.5
-387.0	1	7
-386.0	0	9
-385.0	0	8
-384.0	1	8
-383.0	0	10
-382.0	0	9
-381.0	1	11
-380.0	0	11
-379.0	0	18.5
-378.0	0	8
-377.0	0	12
-376.0	0	12.5
-375.0	0	11
-374.0	0	8
-373.0	2	9
-372.0	0	13
-371.0	0	7
-370.0	0	9
-369.0	0	8
-368.0	0	10
-367.0	0	4
-366.0	0	14
-365.0	0	11.5
-364.0	0	20.5
-363.0	0	12
-362.0	0	14.1667
-361.0	0	11.1667
-360.0	0	9.66667
-359.0	0	15.1667
-358.0	0	10.6667
-357.0	0	15.6667
-356.0	0	12
-355.0	0	6
-354.0	0	12
-353.0	0	7
-352.0	0	13
-351.0	0	5
-350.0	0	8
-349.0	0	8
-348.0	1	14
-347.0	0	11
-346.0	0	8
-345.0	0	6
-344.0	0	12
-343.0	0	11.5
-342.0	0	11
-341.0	0	6
-340.0	0	10
-339.0	0	8
-338.0	0	11
-337.0	0	7
-336.0	1	9
-335.0	0	6
-334.0	0	5
-333.0	0	11
-332.0	0	6
-331.0	0	8
-330.0	1	9
-329.0	0	12.5
-328.0	0	13
-327.0	0	4
-326.0	0	8
-325.0	1	8
-324.0	0	8
-323.0	0	6
-322.0	0	7
-321.0	0	8.5
-320.0	0	11.5
-319.0	0	11.5
-318.0	0	5
-317.0	0	7
-316.0	0	4
-315.0	0	9
-314.0	0	9
-313.0	0	13.0333
-312.0	0	15.0333
-311.0	0	11.0333
-310.0	0	8.03333
-309.0	0	5.53333
-308.0	0	12.0333
-307.0	0	9.06905
-306.0	0	6.06905
-305.0	0	9.06905
-304.0	0	9.56905
-303.0	0	10.069
-302.0	0	8.06905
-301.0	0	5.06905
-300.0	0	11.069
-299.0	0	5.06905
-298.0	0	7.06905
-297.0	0	12.069
-296.0	0	7.06905
-295.0	0	4.06905
-294.0	1	7.06905
-293.0	0	8.06905
-292.0	0	11.069
-291.0	0	15.569
-290.0	0	13.069
-289.0	0	6.06905
-288.0	0	6.06905
-287.0	0	14.069
-286.0	1	5.06905
-285.0	1	6.56905
-284.0	0	6.06905
-283.0	0	10.0357
-282.0	0	12.0357
-281.0	0	14.0357
-280.0	0	17.0357
-279.0	0	10
-278.0	0	11
-277.0	0	12
-276.0	0	11
-275.0	0	11
-274.0	0	9
-273.0	0	7
-272.0	1	16
-271.0	0	6
-270.0	0	7
-269.0	0	10
-268.0	0	13
-267.0	1	4
-266.0	0	7
-265.0	0	10
-264.0	0	9
-263.0	0	8.5
-262.0	0	10
-261.0	0	9
-260.0	0	9.5
-259.0	0	13.5
-258.0	0	7
-257.0	0	9
-256.0	0	9
-255.0	0	8.5
-254.0	0	10
-253.0	0	13.5
-252.0	0	16
-251.0	0	11
-250.0	0	9
-249.0	0	11
-248.0	0	6
-247.0	0	8
-246.0	0	7
-245.0	0	7
-244.0	0	5
-243.0	0	7
-242.0	1	11
-241.0	0	10
-240.0	0	12
-239.0	0	10
-238.0	0	13.5
-237.0	0	9
-236.0	0	6
-235.0	1	9
-234.0	0	1
-233.0	0	12
-232.0	0	5
-231.0	0	12
-230.0	0	8
-229.0	0	5
-228.0	0	6
-227.0	0	8
-226.0	0	8.5
-225.0	0	8
-224.0	0	11
-223.0	1	7
-222.0	0	7
-221.0	0	7
-220.0	0	5
-219.0	0	6
-218.0	0	13.3333
-217.0	0	9
-216.0	0	7.5
-215.0	0	4
-214.0	0	6
-213.0	0	2
-212.0	0	7.33333
-211.0	0	11
-210.0	0	10
-209.0	0	6
-208.0	0	10
-207.0	0	8
-206.0	0	12.3333
-205.0	0	8
-204.0	0	5.5
-203.0	0	6
-202.0	0	8
-201.0	0	8.5
-200.0	0	8
-199.0	2	4.5
-198.0	0	7
-197.0	0	9
-196.0	0	8
-195.0	0	6.5
-194.0	0	9
-193.0	0	5
-192.0	0	11.5
-191.0	0	6.5
-190.0	0	9
-189.0	0	7
-188.0	0	7.5
-187.0	0	9.5
-186.0	0	8
-185.0	0	6
-184.0	1	9
-183.0	1	7
-182.0	0	13
-181.0	0	10
-180.0	0	13.5
-179.0	0	11
-178.0	0	11
-177.0	0	4.5
-176.0	0	14
-175.0	0	5
-174.0	0	8
-173.0	1	8
-172.0	0	11
-171.0	0	10
-170.0	0	7
-169.0	0	13
-168.0	0	11
-167.0	0	9
-166.0	0	10
-165.0	0	19
-164.0	0	16
-163.0	0	8
-162.0	0	5
-161.0	0	5
-160.0	0	13.5
-159.0	0	10.5
-158.0	0	9
-157.0	0	11.1667
-156.0	0	9.16667
-155.0	0	8.16667
-154.0	0	6.16667
-153.0	0	5.16667
-152.0	0	10.1667
-151.0	1	16
-150.0	0	14
-149.0	0	8
-148.0	0	10
-147.0	0	10
-146.0	0	7
-145.0	0	5
-144.0	1	10
-143.0	0	8
-142.0	0	11
-141.0	0	9
-140.0	0	9
-139.0	0	6.5
-138.0	0	9
-137.0	0	10
-136.0	1	8
-135.0	1	8
-134.0	0	8
-133.0	0	10
-132.0	1	8
-131.0	0	10.5
-130.0	1	12
-129.0	0	9
-128.0	0	4
-127.0	0	2
-126.0	0	13
-125.0	0	5
-124.0	0	3
-123.0	0	12
-122.0	0	9.5
-121.0	0	7.5
-120.0	0	6
-119.0	0	9.5
-118.0	0	8
-117.0	0	9
-116.0	0	4
-115.0	0	7
-114.0	0	6
-113.0	0	3
-112.0	0	9
-111.0	0	7
-110.0	1	6
-109.0	0	7
-108.0	0	9
-107.0	0	7
-106.0	1	7
-105.0	0	15
-104.0	1	8
-103.0	0	9
-102.0	0	5
-101.0	0	3
-100.0	0	8
 -99.0	0	5
 -98.0	0	6
 -97.0	0	5
 -96.0	1	7
 -95.0	0	6
 -94.0	0	3
 -93.0	0	8
 -92.0	0	11
 -91.0	0	10.5
 -90.0	0	5
 -89.0	0	5
 -88.0	1	4
 -87.0	1	6
 -86.0	0	9.5
 -85.0	0	5
 -84.0	1	2
 -83.0	0	7
 -82.0	0	8
 -81.0	0	3
 -80.0	0	4
 -79.0	0	6
 -78.0	0	7.5
 -77.0	0	4
 -76.0	0	5
 -75.0	0	5
 -74.0	0	10
 -73.0	1	11
 -72.0	0	9
 -71.0	0	6
 -70.0	0	5
 -69.0	1	9
 -68.0	0	6
 -67.0	0	10
 -66.0	0	2
 -65.0	1	7
 -64.0	0	7
 -63.0	0	6
 -62.0	0	5
 -61.0	0	8
 -60.0	0	6
 -59.0	0	5
 -58.0	0	10
 -57.0	1	8
 -56.0	0	8
 -55.0	0	8
 -54.0	0	8.5
 -53.0	0	9
 -52.0	0	4
 -51.0	0	9
 -50.0	0	8
 -49.0	0	5
 -48.0	1	5
 -47.0	0	3.5
 -46.0	0	7
 -45.0	0	5
 -44.0	0	3
 -43.0	0	6
 -42.0	0	12
 -41.0	0	13
 -40.0	0	4.5
 -39.0	0	4
 -38.0	0	6
 -37.0	0	8.25
 -36.0	0	6
 -35.0	0	8
 -34.0	0	8
 -33.0	0	12
 -32.0	0	9
 -31.0	0	7
 -30.0	1	6
 -29.0	0	12
 -28.0	0	10
 -27.0	0	9
 -26.0	0	6
 -25.0	0	10
 -24.0	0	6
 -23.0	0	7
 -22.0	0	8
 -21.0	0	6
 -20.0	0	6
 -19.0	0	5
 -18.0	0	7
 -17.0	0	7
 -16.0	1	5
 -15.0	0	5
 -14.0	0	6
 -13.0	0	5
 -12.0	1	6
 -11.0	0	8
 -10.0	0	5.5
  -9.0	0	7
  -8.0	0	6
  -7.0	0	9
  -6.0	0	7
  -5.0	0	4
  -4.0	0	10.5
  -3.0	0	9
  -2.0	0	8
  -1.0	1	8
   0.0	0	9
   1.0	0	6
   2.0	1	8
   3.0	0	10.5
   4.0	0	10
   5.0	1	8
   6.0	0	3
   7.0	0	6
   8.0	0	9
   9.0	0	2
  10.0	0	5
  11.0	0	8
  12.0	0	6
  13.0	0	7
  14.0	0	9
  15.0	0	9
  16.0	0	8
  17.0	0	7
  18.0	0	9
  19.0	0	3
  20.0	0	9
  21.0	0	5
  22.0	0	7
  23.0	0	10
  24.0	0	7.5
  25.0	0	1
  26.0	0	9
  27.0	0	6
  28.0	0	9
  29.0	0	10
  30.0	0	9
  31.0	0	7
  32.0	0	9
  33.0	0	11
  34.0	0	6
  35.0	0	5
  36.0	0	4
  37.0	0	4
  38.0	0	6
  39.0	1	10
  40.0	0	6.5
  41.0	0	2
  42.0	0	9
  43.0	0	6
  44.0	0	11
  45.0	0	3
  46.0	0	6
  47.0	0	4
  48.0	0	8.5
  49.0	0	7
  50.0	1	5
  51.0	0	6
  52.0	0	4.5
  53.0	0	4
  54.0	0	7
  55.0	0	6
  56.0	0	6
  57.0	0	9
  58.0	0	6.5
  59.0	0	5
  60.0	0	5
  61.0	0	7
  62.0	0	4
  63.0	0	3
  64.0	0	4
  65.0	0	9
  66.0	0	4
  67.0	0	5.5
  68.0	0	4.25
  69.0	0	2
  70.0	0	10.5
  71.0	1	5
  72.0	0	5
  73.0	0	7
  74.0	0	5
  75.0	0	5
  76.0	0	2
  77.0	0	4
  78.0	0	3
  79.0	0	8
  80.0	0	3
  81.0	0	3.5
  82.0	0	7
  83.0	0	7
  84.0	1	8
  85.0	0	7
  86.0	0	7
  87.0	0	7
  88.0	0	5
  89.0	0	2
  90.0	0	5
  91.0	0	9
  92.0	0	2
  93.0	0	1
  94.0	0	1
  95.0	0	1
  96.0	0	5
  97.0	0	3
  98.0	0	5
  99.0	0	5
 100.0	0	4
 101.0	0	14
 102.0	0	8
 103.0	0	3
 104.0	0	5.5
 105.0	0	3
 106.0	0	7
 107.0	0	6
 108.0	0	4
 109.0	0	10
 110.0	0	7
 111.0	4	3
 112.0	0	3
 113.0	0	8
 114.0	0	5
 115.0	0	3.5
 116.0	0	6
 117.0	0	5
 118.0	0	6
 119.0	0	4
 120.0	0	4
 121.0	0	1
 122.0	0	3
 123.0	0	7.16667
 124.0	0	3
 125.0	0	7
 126.0	0	8
 127.0	0	8
 128.0	0	4
 129.0	0	4
 130.0	0	7.5
 131.0	0	6.5
 132.0	0	5
 133.0	0	7
 134.0	0	3
 135.0	0	5.5
 136.0	0	7
 137.0	0	9
 138.0	0	7
 139.0	0	6
 140.0	0	7
 141.0	1	3
 142.0	0	8
 143.0	0	2.16667
 144.0	0	9
 145.0	0	5
 146.0	0	6
 147.0	0	6
 148.0	0	6
 149.0	0	5
 150.0	0	2
 151.0	0	6
 152.0	0	1
 153.0	0	5.5
 154.0	0	2.5
 155.0	0	5
 156.0	0	6
 157.0	0	4
 158.0	0	5
 159.0	1	6
 160.0	0	5
 161.0	0	3
 162.0	0	1
 163.0	0	1
 164.0	0	4
 165.0	0	2
 166.0	0	6
 167.0	0	2.16667
 168.0	1	5
 169.0	0	9
 170.0	0	7.25
 171.0	0	6.75
 172.0	0	7.25
 173.0	0	4.5
 174.0	0	3
 175.0	1	3
 176.0	0	4
 177.0	0	2
 178.0	0	8
 179.0	0	5
 180.0	0	5
 181.0	0	6.16667
 182.0	0	9
 183.0	0	7
 184.0	0	5
 185.0	0	6
 186.0	0	1
 187.0	1	2.16667
 188.0	0	5
 189.0	0	5
 190.0	0	4
 191.0	0	4.5
 192.0	0	7
 193.0	0	4
 194.0	0	5
 195.0	0	3.16667
 196.0	0	5
 197.0	0	5
 198.0	0	2
 199.0	0	9
 200.0	0	5
 201.0	0	3.16667
 202.0	0	4
 203.0	0	2.5
 204.0	0	4
 205.0	0	1
 206.0	0	10
 207.0	0	1
 208.0	1	3
 209.0	0	6.66667
 210.0	0	4
 211.0	0	3
 212.0	0	9
 213.0	0	4
 214.0	0	3
 215.0	0	3.16667
 216.0	0	3
 217.0	0	1
 218.0	1	4
 219.0	0	6.5
 220.0	0	4.5
 221.0	0	2
 222.0	0	3
 223.0	0	3.16667
 224.0	0	2
 225.0	0	3
 226.0	0	7
 227.0	0	2
 228.0	0	3
 229.0	0	5.16667
 230.0	0	8
 231.0	0	1
 232.0	0	7
 233.0	0	4
 234.0	0	4
 235.0	0	2
 236.0	0	4
 237.0	0	4
 238.0	0	5
 239.0	0	5
 240.0	0	5
 241.0	0	2
 242.0	0	4
 243.0	0	4.16667
 244.0	0	8
 245.0	0	5
 246.0	0	5
 247.0	0	4
 248.0	0	4
 249.0	0	4
 250.0	0	3
 251.0	0	5
 252.0	0	3
 253.0	0	4
 254.0	0	2
 255.0	0	2
 256.0	0	8
